"type","epoch","batch","shot","sparsity_mode","sparsity_value","loss","iou_cup","iou_disc"
"TR","12","92","4","grid contour skeleton region","0.969 0.138 0.623 0.302","0.15487663447856903","null","null"
"TR","12","93","5","grid contour skeleton region point","0.677 0.328 0.996 0.847 19","0.17636625468730927","null","null"
"TR","12","94","8","grid contour skeleton region point grid contour skeleton","0.5 0.799 0.584 0.437 8 0.54 0.385 0.688","0.13193157315254211","null","null"
"TR","12","95","13","contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.66 0.816 0.207 44 0.719 0.402 0.98 0.952 13 0.934 0.512 0.853 0.344","0.18109376728534698","null","null"
"TR","12","96","13","point grid contour skeleton region point grid contour skeleton region point grid contour","6 0.594 0.165 0.931 0.213 27 0.464 0.191 0.866 0.737 21 0.273 0.461","0.1295645385980606","null","null"
"TR","12","97","10","point grid contour skeleton region point grid contour skeleton region","25 0.778 0.565 0.788 0.261 38 0.513 0.457 0.398 0.153","0.18808765709400177","null","null"
"TR","12","98","5","skeleton region point grid contour","0.464 0.924 20 0.296 0.967","0.16361527144908905","null","null"
"TR","12","99","11","contour skeleton region point grid contour skeleton region point grid contour","0.888 0.699 0.681 8 0.192 0.451 0.856 0.103 36 0.622 0.832","0.16187021136283875","null","null"
"TR","13","0","16","skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton","0.548 0.479 35 0.412 0.87 0.568 0.262 47 0.43 0.405 0.915 0.564 11 0.428 0.533 0.455","0.16456656157970428","null","null"
"TR","13","1","16","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point","24 0.545 0.935 0.501 0.529 31 0.164 0.167 0.768 0.716 12 0.391 0.166 0.352 0.874 33","0.1302366554737091","null","null"
"TR","13","2","14","region point grid contour skeleton region point grid contour skeleton region point grid contour","0.558 19 0.383 0.366 0.141 0.27 31 0.429 0.936 0.89 0.149 34 0.813 0.43","0.16162455081939697","null","null"
"TR","13","3","13","grid contour skeleton region point grid contour skeleton region point grid contour skeleton","0.434 0.819 0.833 0.231 22 0.555 0.23 0.547 0.758 17 0.812 0.231 0.458","0.17743590474128723","null","null"
"TR","13","4","1","contour","0.6","0.18200057744979858","null","null"
"TR","13","5","14","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton","13 0.303 0.965 0.659 0.999 7 0.351 0.857 0.179 0.11 29 0.976 0.194 0.255","0.11576931178569794","null","null"
"TR","13","6","17","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid","7 0.699 0.636 0.238 0.752 6 0.934 0.671 0.9 0.807 38 0.511 0.193 0.516 0.372 41 0.822","0.2040807455778122","null","null"
"TR","13","7","2","grid contour","0.708 0.614","0.17088237404823303","null","null"
"TR","13","8","17","contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton","0.516 0.729 0.26 33 0.348 0.886 0.76 0.631 40 0.194 0.877 0.678 0.847 44 0.852 0.324 0.599","0.14617735147476196","null","null"
"TR","13","9","7","grid contour skeleton region point grid contour","0.488 0.987 0.138 0.74 48 0.101 0.731","0.2064235955476761","null","null"
"TR","13","10","1","contour","0.981","0.15572217106819153","null","null"
"TR","13","11","12","region point grid contour skeleton region point grid contour skeleton region point","0.17 11 0.703 0.997 0.601 0.849 28 0.272 0.545 0.172 0.675 8","0.1249830573797226","null","null"
"TR","13","12","5","grid contour skeleton region point","0.809 0.47 0.352 0.271 11","0.19528213143348694","null","null"
"TR","13","13","8","grid contour skeleton region point grid contour skeleton","0.5 0.799 0.584 0.437 8 0.54 0.385 0.688","0.1514403074979782","null","null"
"TR","13","14","11","point grid contour skeleton region point grid contour skeleton region point","33 0.127 0.971 0.954 0.911 14 0.623 0.507 0.197 0.348 12","0.17345085740089417","null","null"
"TR","13","15","1","contour","0.979","0.20615606009960175","null","null"
"TR","13","16","4","region point grid contour","0.932 14 0.106 0.282","0.12753506004810333","null","null"
"TR","13","17","13","region point grid contour skeleton region point grid contour skeleton region point grid","0.286 11 0.242 0.759 0.61 0.366 44 0.467 0.6 0.557 0.657 18 0.62","0.14508919417858124","null","null"
"TR","13","18","10","contour skeleton region point grid contour skeleton region point grid","0.314 0.334 0.349 14 0.238 0.649 0.588 0.888 10 0.337","0.24107137322425842","null","null"
"TR","13","19","6","point grid contour skeleton region point","47 0.715 0.516 0.391 0.527 29","0.1480158269405365","null","null"
"TR","13","20","13","skeleton region point grid contour skeleton region point grid contour skeleton region point","0.279 0.426 17 0.444 0.578 0.287 0.463 12 0.26 0.43 0.781 0.378 40","0.19108667969703674","null","null"
"TR","13","21","13","contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.148 0.587 0.186 6 0.261 0.306 0.771 0.33 27 0.803 0.417 0.392 0.824","0.156620055437088","null","null"
"TR","13","22","8","skeleton region point grid contour skeleton region point","0.832 0.609 10 0.681 0.672 0.375 0.274 38","0.16468079388141632","null","null"
"TR","13","23","15","skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour","0.283 0.345 17 0.909 0.327 0.996 0.339 7 0.984 0.896 0.403 0.163 9 0.548 0.655","0.1396217942237854","null","null"
"TR","13","24","2","region point","0.793 12","0.1356375515460968","null","null"
"TR","13","25","10","contour skeleton region point grid contour skeleton region point grid","0.322 0.217 0.352 29 0.844 0.533 0.127 0.317 23 0.839","0.1268916130065918","null","null"
"TR","13","26","6","point grid contour skeleton region point","7 0.873 0.964 0.37 0.728 19","0.1663934290409088","null","null"
"TR","13","27","8","contour skeleton region point grid contour skeleton region","0.914 0.678 0.423 25 0.139 0.229 0.766 0.694","0.16632512211799622","null","null"
"TR","13","28","16","region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.422 15 0.833 0.831 0.945 0.643 5 0.19 0.169 0.979 0.303 39 0.998 0.98 0.805 0.685","0.18600890040397644","null","null"
"TR","13","29","11","skeleton region point grid contour skeleton region point grid contour skeleton","0.788 0.184 19 0.922 0.791 0.802 0.806 48 0.162 0.131 0.889","0.13398125767707825","null","null"
"TR","13","30","4","grid contour skeleton region","0.969 0.138 0.623 0.302","0.1315617859363556","null","null"
"TR","13","31","6","grid contour skeleton region point grid","0.899 0.417 0.593 0.16 36 0.319","0.20954260230064392","null","null"
"TR","13","32","19","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton","26 0.912 0.289 0.44 0.48 14 0.769 0.754 0.344 0.367 44 0.423 0.533 0.859 0.699 18 0.113 0.141 0.959","0.14799544215202332","null","null"
"TR","13","33","18","skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point","0.819 0.377 30 0.605 0.914 0.47 0.886 47 0.195 0.594 0.198 0.531 36 0.931 0.431 0.428 0.145 50","0.177186518907547","null","null"
"TR","13","34","3","contour skeleton region","0.116 0.577 0.465","0.14442101120948792","null","null"
"TR","13","35","1","point","29","0.15014636516571045","null","null"
"TR","13","36","17","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid","29 0.221 0.96 0.314 0.312 44 0.814 0.391 0.304 0.517 41 0.507 0.527 0.333 0.196 18 0.425","0.1650669276714325","null","null"
"TR","13","37","17","region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point","0.136 18 0.49 0.382 0.768 0.66 30 0.969 0.278 0.78 0.136 16 0.535 0.981 0.273 0.23 12","0.17078135907649994","null","null"
"TR","13","38","13","contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.57 0.263 0.709 48 0.248 0.962 0.932 0.741 29 0.773 0.684 0.202 0.593","0.1698618233203888","null","null"
"TR","13","39","8","grid contour skeleton region point grid contour skeleton","0.145 0.209 0.937 0.132 24 0.548 0.84 0.325","0.17909687757492065","null","null"
"TR","13","40","19","grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.237 0.951 0.727 0.38 24 0.788 0.452 0.787 0.384 38 0.74 0.284 0.584 0.636 8 0.764 0.903 0.753 0.209","0.15346679091453552","null","null"
"TR","13","41","13","point grid contour skeleton region point grid contour skeleton region point grid contour","6 0.594 0.165 0.931 0.213 27 0.464 0.191 0.866 0.737 21 0.273 0.461","0.11550973355770111","null","null"
"TR","13","42","16","grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid","0.321 0.801 0.399 0.157 49 0.536 0.459 0.928 0.576 50 0.869 0.353 0.714 0.408 27 0.706","0.2231266051530838","null","null"
"TR","13","43","17","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid","15 0.772 0.789 0.145 0.857 21 0.662 0.116 0.212 0.581 29 0.653 0.362 0.451 0.796 37 0.247","0.1338173747062683","null","null"
"TR","13","44","18","contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.586 0.148 0.41 7 0.16 0.787 0.182 0.457 32 0.108 0.555 0.351 0.601 29 0.608 0.457 0.237 0.566","0.15407314896583557","null","null"
"TR","13","45","3","grid contour skeleton","0.479 0.692 0.818","0.21056175231933594","null","null"
"TR","13","46","1","contour","0.266","0.19567234814167023","null","null"
"TR","13","47","14","grid contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.987 0.465 0.826 0.648 25 0.72 0.887 0.534 0.733 26 0.251 0.223 0.874 0.43","0.1782403290271759","null","null"
"TR","13","48","15","skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour","0.682 0.285 44 0.512 0.574 0.185 0.152 16 0.716 0.872 0.886 0.71 43 0.985 0.145","0.1278892159461975","null","null"
"TR","13","49","6","point grid contour skeleton region point","34 0.443 0.675 0.135 0.468 22","0.17729201912879944","null","null"
"TR","13","50","6","grid contour skeleton region point grid","0.38 0.205 0.131 0.398 19 0.705","0.14774206280708313","null","null"
"TR","13","51","14","skeleton region point grid contour skeleton region point grid contour skeleton region point grid","0.128 0.22 16 0.487 0.674 0.269 0.157 40 0.838 0.685 0.608 0.277 31 0.124","0.14234431087970734","null","null"
"TR","13","52","11","contour skeleton region point grid contour skeleton region point grid contour","0.888 0.699 0.681 8 0.192 0.451 0.856 0.103 36 0.622 0.832","0.16252903640270233","null","null"
"TR","13","53","14","skeleton region point grid contour skeleton region point grid contour skeleton region point grid","0.463 0.164 25 0.736 0.98 0.994 0.283 42 0.539 0.65 0.716 0.455 12 0.566","0.14388398826122284","null","null"
"TR","13","54","8","contour skeleton region point grid contour skeleton region","0.889 0.927 0.731 24 0.75 0.696 0.475 0.712","0.14538905024528503","null","null"
"TR","13","55","17","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid","30 0.624 0.209 0.269 0.439 23 0.604 0.415 0.885 0.469 28 0.872 0.9 0.188 0.292 15 0.685","0.1512909233570099","null","null"
"TR","13","56","8","region point grid contour skeleton region point grid","0.933 35 0.561 0.119 0.525 0.564 17 0.72","0.12218780815601349","null","null"
"TR","13","57","10","grid contour skeleton region point grid contour skeleton region point","0.996 0.303 0.553 0.498 46 0.279 0.143 0.476 0.83 44","0.16284745931625366","null","null"
"TR","13","58","14","contour skeleton region point grid contour skeleton region point grid contour skeleton region point","0.122 0.99 0.114 45 0.633 0.763 0.57 0.934 45 0.817 0.228 0.192 0.657 9","0.1425609588623047","null","null"
"TR","13","59","7","grid contour skeleton region point grid contour","0.825 0.565 0.576 0.515 48 0.239 0.583","0.1428072154521942","null","null"
"TR","13","60","8","skeleton region point grid contour skeleton region point","0.968 0.926 30 0.71 0.569 0.577 0.615 13","0.20560841262340546","null","null"
"TR","13","61","8","point grid contour skeleton region point grid contour","16 0.924 0.519 0.248 0.803 32 0.817 0.569","0.1461416780948639","null","null"
"TR","13","62","6","point grid contour skeleton region point","32 0.328 0.103 0.867 0.275 41","0.1526486873626709","null","null"
"TR","13","63","1","point","10","0.24961891770362854","null","null"
"TR","13","64","1","region","0.179","0.13992545008659363","null","null"
"TR","13","65","9","contour skeleton region point grid contour skeleton region point","0.496 0.823 0.702 41 0.544 0.654 0.437 0.981 28","0.16786028444766998","null","null"
"TR","13","66","18","region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid","0.173 18 0.175 0.479 0.921 0.592 39 0.434 0.275 0.421 0.464 14 0.623 0.233 0.981 0.964 42 0.74","0.1392616182565689","null","null"
"TR","13","67","2","skeleton region","0.155 0.953","0.17614218592643738","null","null"
"TR","13","68","1","point","7","0.5104137659072876","null","null"
"TR","13","69","14","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton","30 0.931 0.841 0.462 0.472 20 0.413 0.593 0.227 0.567 37 0.746 0.299 0.821","0.14786897599697113","null","null"
"TR","13","70","10","point grid contour skeleton region point grid contour skeleton region","39 0.111 0.17 0.613 0.576 40 0.396 0.714 0.676 0.289","0.1372147500514984","null","null"
"TR","13","71","13","point grid contour skeleton region point grid contour skeleton region point grid contour","14 0.295 0.359 0.839 0.48 26 0.328 0.938 0.39 0.662 6 0.689 0.447","0.28393954038619995","null","null"
"TR","13","72","5","skeleton region point grid contour","0.464 0.924 20 0.296 0.967","0.18048712611198425","null","null"
"TR","13","73","7","contour skeleton region point grid contour skeleton","0.928 0.403 0.68 22 0.598 0.421 0.279","0.21333079040050507","null","null"
"TR","13","74","10","skeleton region point grid contour skeleton region point grid contour","0.391 0.605 31 0.247 0.247 0.329 0.635 22 0.971 0.625","0.16249392926692963","null","null"
"TR","13","75","17","region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point","0.372 36 0.505 0.306 0.138 0.607 17 0.292 0.702 0.595 0.49 37 0.827 0.376 0.628 0.531 45","0.16947169601917267","null","null"
"TR","13","76","2","skeleton region","0.199 0.227","0.1725817173719406","null","null"
"TR","13","77","11","grid contour skeleton region point grid contour skeleton region point grid","0.182 0.128 0.905 0.641 5 0.244 0.215 0.523 0.427 18 0.613","0.15393611788749695","null","null"
"TR","13","78","12","point grid contour skeleton region point grid contour skeleton region point grid","32 0.926 0.554 0.697 0.817 26 0.209 0.579 0.958 0.881 37 0.233","0.17722274363040924","null","null"
"TR","13","79","12","grid contour skeleton region point grid contour skeleton region point grid contour","0.136 0.407 0.313 0.373 6 0.773 0.776 0.164 0.963 24 0.748 0.633","0.15860731899738312","null","null"
"TR","13","80","14","grid contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.13 0.999 0.824 0.44 23 0.337 0.754 0.24 0.913 36 0.837 0.667 0.989 0.521","0.1680026799440384","null","null"
"TR","13","81","5","grid contour skeleton region point","0.677 0.328 0.996 0.847 19","0.20595188438892365","null","null"
"TR","13","82","19","region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour","0.627 38 0.384 0.471 0.544 0.536 47 0.618 0.165 0.274 0.101 11 0.566 0.624 0.916 0.503 32 0.22 0.645","0.13427148759365082","null","null"
"TR","13","83","11","grid contour skeleton region point grid contour skeleton region point grid","0.408 0.416 0.811 0.535 9 0.783 0.436 0.606 0.833 43 0.684","0.1467888206243515","null","null"
"TR","13","84","2","skeleton region","0.655 0.922","0.31629568338394165","null","null"
"TR","13","85","11","point grid contour skeleton region point grid contour skeleton region point","18 0.127 0.666 0.199 0.923 44 0.472 0.576 0.458 0.449 24","0.1487138569355011","null","null"
"TR","13","86","10","point grid contour skeleton region point grid contour skeleton region","25 0.778 0.565 0.788 0.261 38 0.513 0.457 0.398 0.153","0.17638488113880157","null","null"
"TR","13","87","10","contour skeleton region point grid contour skeleton region point grid","0.317 0.12 0.128 13 0.531 0.151 0.565 0.68 9 0.66","0.1550513207912445","null","null"
"TR","13","88","14","skeleton region point grid contour skeleton region point grid contour skeleton region point grid","0.14 0.215 27 0.28 0.542 0.668 0.737 6 0.444 0.694 0.596 0.537 17 0.615","0.1720724105834961","null","null"
"TR","13","89","13","contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.66 0.816 0.207 44 0.719 0.402 0.98 0.952 13 0.934 0.512 0.853 0.344","0.14830365777015686","null","null"
"TR","13","90","19","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton","48 0.757 0.336 0.534 0.202 34 0.675 0.555 0.254 0.517 14 0.782 0.534 0.588 0.734 48 0.198 0.117 0.115","0.1385553777217865","null","null"
